1,1,0.491081603528431,0.511727042456997,0.491159751285005,0.48791525144439,0.488440187414431,0.48438058833503,0.506400976128908,0.488006621372518,0.500210245297862,0.507320869070939,3.75336369934921e-33,6.12970809536668e-17,1.00105730070652,0
0.137256263795362,0.922408734871796,0.499905704698713,0.483602703716894,0.506896723336414,0.487389475407767,0.489059098128756,0.535500281987795,0.505129874321578,0.45246375421684,0.46740597644409,0.43315518671639,0.119912434294472,0.978979457247795,0.216004365262132,0
0.180647954573029,0.46506162560793,0.492239900014489,0.513864271354522,0.494552600463315,0.534844378050453,0.463558291215173,0.488777022115944,0.478288205416287,0.510815927615158,0.499095627213112,0.526001950448781,0.718057430075529,0.643271161344039,0.281148559630969,0
0.354344429212545,0.450570144458823,0.494417063431165,0.510346778138175,0.507124392048589,0.491374730370936,0.492829912503602,0.479369987371601,0.520743397274712,0.519957436300448,0.50599161792031,0.418040593284758,0.650501088684195,0.556588726047564,0.532701619883257,0
0,1,0.472192132790666,0.502304488891089,0.495824741103895,0.522804677959786,0.518104828773019,0.475369920906988,0.51495601357498,0.504201790093282,0.505959095007306,0.502515379394179,6.13874828198632e-17,1.00253367522135,0,0
0.254099221137153,0.744459703692569,0.485572928081233,0.511719719008959,0.495886023985361,0.517554884213024,0.480649353557098,0.439974253938818,0.476845425919678,0.501583023822535,0.515221673416155,0.536480588077635,0.362427613961079,0.853882855789713,0.391247299663398,0
0.128818982734785,0.823390213062735,0.48883630076094,0.513890205167757,0.525814577721339,0.491975459464138,0.517667318081565,0.488349804064588,0.494522005173507,0.452473013635152,0.50299348798479,0.502103609869044,0.269304603006605,0.945721844346045,0.201733724597467,0
0.0908472638204907,0.223334287860463,0.50562311790713,0.514054911502727,0.511652942650071,0.51192744882678,0.476904641473887,0.487707883173968,0.478769140805533,0.473221767643079,0.498719759925712,0.488996264739582,0.93185546356054,0.341012258462696,0.14257173090786,0
0.16465831520462,0.972076875823018,0.48428273068073,0.512129612444675,0.50878906982217,0.512267808284172,0.47489672988954,0.484974016590052,0.49479351548261,0.509795485304823,0.499170998134218,0.511298726660901,0.0424623045161474,0.96747788631182,0.256212841334163,0
0.5140218556505,0.937545496750449,0.550066683062873,0.480360450825772,0.50490962249708,0.483375576591735,0.481627856540627,0.480822720966992,0.494131125330012,0.489669394671478,0.502612854452308,0.485317787677421,0.0680047587289056,0.690970135886471,0.725587509315111,0
0.53775071899328,0.633547066123163,0.499015666792385,0.5076754558572,0.500137727460113,0.38115103018734,0.458644559109546,0.475587992226747,0.475841259192901,0.491561281828811,0.565932651832356,0.487496588266922,0.369255263325252,0.569021385662063,0.76395871672299,0
0.215515070013382,0.116021124578382,0.487312570176631,0.510399993611173,0.507257104512468,0.517543252697471,0.496570531041079,0.491022519920202,0.517774918116783,0.505206977783743,0.507644013663918,0.507876456450182,0.928722549139174,0.171154644981683,0.332494836131611,0
0.655839281284142,0.927372786966004,0.495141310452438,0.479181518460454,0.509289146690061,0.481469296913981,0.492694408751957,0.536747617946353,0.461577584243645,0.4725594051123,0.501745916263212,0.59474786352198,0.059376906551097,0.518213209766935,0.86897154677367,0
